id,menu_cat_id,combo_id,combo_qty,combo_item_id,combo_item_name,combo_item_code,combo_item_qty,update_qty,unit_price,top_up,old_unit_price,is_default,is_delete,brand_id
1081,4,999049,1,999049345,"B01 Thai Iced Tea",B01,1,0,8.84,0.00,0.00,0,0,1
1082,4,999049,1,999049346,"B02 Thai Iced Coffee",B02,1,0,8.84,0.00,0.00,0,0,1
1083,4,999049,1,999049347,"B03 Thai Iced Green Tea",B03,1,0,8.84,0.00,0.00,0,0,1
1084,4,999049,1,999049348,"B04 Thai Iced Lemon Tea",B04,1,0,8.84,0.00,0.00,0,0,1
1085,4,999115,1,999115033,"B01 Thai Iced Tea",B01,1,0,7.02,0.00,0.00,0,0,1
1086,4,999115,1,999115034,"B02 Thai Iced Coffee",B02,1,0,7.02,0.00,0.00,0,0,1
1087,4,999115,1,999115035,"B03 Thai Iced Green Tea",B03,1,0,7.02,0.00,0.00,0,0,1
1088,4,999115,1,999115036,"B04 Thai Iced Lemon Tea",B04,1,0,7.02,0.00,0.00,0,0,1
1089,2,999115,1,999115577,"R10 Bangkok Fried Rice",R10,1,0,11.48,0.00,0.00,0,0,1
1090,4,999116,1,999116033,"B01 Thai Iced Tea",B01,1,0,8.49,0.00,0.00,0,0,1
1091,4,999116,1,999116034,"B02 Thai Iced Coffee",B02,1,0,8.49,0.00,0.00,0,0,1
1092,4,999116,1,999116035,"B03 Thai Iced Green Tea",B03,1,0,8.49,0.00,0.00,0,0,1
1093,4,999116,1,999116036,"B04 Thai Iced Lemon Tea",B04,1,0,8.49,0.00,0.00,0,0,1
1094,2,999116,1,999116577,"R10 Bangkok Fried Rice",R10,1,0,15.01,0.00,0.00,0,0,1
1095,4,999117,1,999117033,"B01 Thai Iced Tea",B01,1,0,8.77,0.00,0.00,0,0,1
1096,4,999117,1,999117034,"B02 Thai Iced Coffee",B02,1,0,8.77,0.00,0.00,0,0,1
1097,4,999117,1,999117035,"B03 Thai Iced Green Tea",B03,1,0,8.77,0.00,0.00,0,0,1
1098,4,999117,1,999117036,"B04 Thai Iced Lemon Tea",B04,1,0,8.77,0.00,0.00,0,0,1
1099,2,999117,1,999117577,"R10 Bangkok Fried Rice",R10,1,0,17.73,0.00,0.00,0,0,1
1100,76,999114,2,999114001,"A05 Black Forest",A05,2,0,8.00,0.00,0.00,0,1,7
1101,76,999114,2,999114007,"A07 Italian White",A07,2,0,8.00,0.00,0.00,0,1,7
1102,76,999114,2,999114001,"A05 Black Forest",A05,2,0,2.00,0.00,0.00,0,0,7
1103,76,999114,2,999114007,"A07 Italian White",A07,2,0,2.00,0.00,0.00,0,0,7
1104,1,999122,3,999122013,"Fanta Grape",Fan,3,0,12.00,12.00,0.00,0,1,6
1105,1,999122,3,999122010,"Green Big Angel",Gre,3,0,12.00,12.00,0.00,0,1,6
1106,1,999122,3,999122009,"Lava IceBerg Jug",Lav,3,0,12.00,12.00,0.00,0,1,6
1107,1,999122,3,999122015,"Orange Juice",Ora,3,0,12.00,12.00,0.00,0,1,6
1108,1,999122,3,999122002,"Signature Lava MilkTea",Sig,3,0,12.00,12.00,0.00,0,1,6
1109,1,999122,3,999122008,"Singature Lava Milktea Pot",Sin,3,0,12.00,12.00,0.00,0,1,6
1110,1,999122,3,999122017,"Watermelon Juice",Wat,3,0,12.00,12.00,0.00,0,1,6
1111,2,999122,1,999122024,"Lava X Haagen-Dazs Ice cream Chocolate Fondue",Lav,1,0,12.00,12.00,0.00,0,1,6
1112,2,999122,1,999122023,"Mango Watermelon Big",Man,1,0,12.00,12.00,0.00,0,1,6
1113,2,999122,1,999122022,"Mango Watermelon small",Man,1,0,12.00,12.00,0.00,0,1,6
1114,4,999122,2,999122081,"Australian premium Beef Ribeye",Aus,2,0,12.00,12.00,0.00,0,1,6
1115,4,999122,2,999122077,"Chicken Slice",Chi,2,0,12.00,12.00,0.00,0,1,6
1116,4,999122,2,999122079,"Hand Cut Beef Dice",Han,2,0,12.00,12.00,0.00,0,1,6
1117,4,999122,2,999122078,"Lamb Loin",Lam,2,0,12.00,12.00,0.00,0,1,6
1118,5,999122,3,999122041,"Claimshall Mushroom",Cla,3,0,12.00,12.00,0.00,0,1,6
1119,5,999122,3,999122046,"Fresh Egg",Fre,3,0,12.00,12.00,0.00,0,1,6
1120,5,999122,3,999122042,Fungus,Fun,3,0,12.00,12.00,0.00,0,1,6
1121,5,999122,3,999122039,"Golden Mushroom",Gol,3,0,12.00,12.00,0.00,0,1,6
1122,5,999122,3,999122043,"HK kailan","HK ",3,0,12.00,12.00,0.00,0,1,6
1123,5,999122,3,999122029,"Japanese Tofu",Jap,3,0,12.00,12.01,0.00,0,1,6
1124,5,999122,3,999122044,"Local Bean Curd",Loc,3,0,12.00,12.00,0.00,0,1,6
1125,5,999122,3,999122040,Mushroom,Mus,3,0,12.00,12.00,0.00,0,1,6
1126,5,999122,3,999122045,"Quail Egg",Qua,3,0,12.00,12.00,0.00,0,1,6
1127,5,999122,3,999122038,"Red Radish",Red,3,0,12.00,12.00,0.00,0,1,6
1128,1,999118,1,999118009,"Lava IceBerg Jug",Lav,1,0,12.00,12.00,0.00,0,0,6
1129,1,999118,1,999118002,"Signature Lava MilkTea",Sig,1,0,12.00,12.00,0.00,0,0,6
1130,2,999118,1,999118024,"Lava X Haagen-Dazs Ice cream Chocolate Fondue",Lav,1,0,12.00,12.00,0.00,0,0,6
1131,2,999118,1,999118022,"Mango Watermelon small",Man,1,0,12.00,12.00,0.00,0,0,6
1132,9,999119,2,999119027,"Asam Laksa Soup",Asa,2,0,0.00,0.00,0.00,0,0,6
1133,9,999119,2,999119025,"Lava white Chicken Soup",Lav,2,0,0.00,0.00,0.00,0,0,6
1134,9,999119,2,999119026,"Signature Tom Yum Soup ",Sig,2,0,0.00,0.00,0.00,0,0,6
1135,81,999124,1,999124001,"BT01 Classic Bubble Tea",BT0,1,0,0.00,0.00,0.00,0,0,11
1136,81,999127,1,999127001,"BT01 Classic Bubble Tea",BT0,1,0,2.00,0.00,0.00,0,1,11
1137,83,999127,1,999127010,"TP01 Black Pearl",TP0,1,0,0.00,0.00,0.00,0,0,11
1138,91,999120,2,999120140,"S02 Lava white Chicken Soup",S02,2,0,25.00,0.00,0.00,0,0,6
1139,91,999120,2,999120142,"S03 Signature Tom Yum Soup ",S03,2,0,25.00,0.00,0.00,0,0,6
1140,91,999120,2,999120144,"S04 Asam Laksa Soup",S04,2,0,25.00,0.00,0.00,0,0,6
1141,81,999121,2,999121001,"BT01 Classic Bubble Tea",BT0,2,0,1300.00,0.00,0.00,0,0,11
1142,81,999121,2,999121007,"BT02 Classic Bubble Black Tea",BT0,2,0,1300.00,0.00,0.00,0,0,11
1143,81,999121,2,999121004,"BT02 Classic Bubble Green Tea",BT0,2,0,1300.00,0.00,0.00,0,0,11
1144,83,999121,2,999121010,"TP01 Black Pearl",TP0,2,0,100.00,0.00,0.00,0,0,11
1145,83,999121,2,999121011,"TP01 Black Pearl",TP0,2,0,100.00,0.00,0.00,0,0,11
1146,83,999121,2,999121012,"TP01 Black Pearl",TP0,2,0,100.00,0.00,0.00,0,0,11
1147,4,999055,1,999055251,NULL,NULL,0,0,0.00,0.00,0.00,0,0,0
1148,4,999055,1,999055033,"B01 Thai Iced Tea",B01,1,0,8.61,0.00,0.00,0,1,1
1149,4,999055,1,999055034,"B02 Thai Iced Coffee",B02,1,0,8.61,0.00,0.00,0,1,1
1150,4,999055,1,999055035,"B03 Thai Iced Green Tea",B03,1,0,8.61,0.00,0.00,0,1,1
1151,4,999055,1,999055036,"B04 Thai Iced Lemon Tea",B04,1,0,8.61,0.00,0.00,0,1,1
1152,4,999124,2,999124033,"B01 Thai Iced Tea",B01,2,0,7.62,0.00,0.00,0,0,1
1153,4,999124,2,999124034,"B02 Thai Iced Coffee",B02,2,0,7.62,0.00,0.00,0,0,1
1154,4,999124,2,999124035,"B03 Thai Iced Green Tea",B03,2,0,7.62,0.00,0.00,0,0,1
1155,4,999124,2,999124036,"B04 Thai Iced Lemon Tea",B04,2,0,7.62,0.00,0.00,0,0,1
1156,2,999124,1,999124063,"R02 Kra Pow Chicken Rice",R02,1,0,11.62,0.00,0.00,0,0,1
1157,2,999124,1,999124577,"R10 Bangkok Fried Rice",R10,1,0,12.28,0.00,0.00,0,0,1
1158,3,999124,1,999124052,"F12 Sangkaya Steamed Bread",F12,1,0,6.76,0.00,0.00,0,0,1
1159,4,999125,2,999125033,"B01 Thai Iced Tea",B01,2,0,7.62,0.00,0.00,0,0,1
1160,4,999125,2,999125034,"B02 Thai Iced Coffee",B02,2,0,7.62,0.00,0.00,0,0,1
1161,4,999125,2,999125035,"B03 Thai Iced Green Tea",B03,2,0,7.62,0.00,0.00,0,0,1
1162,4,999125,2,999125036,"B04 Thai Iced Lemon Tea",B04,2,0,7.62,0.00,0.00,0,0,1
1163,2,999125,1,999125063,"R02 Kra Pow Chicken Rice",R02,1,0,11.62,0.00,0.00,0,0,1
1164,2,999125,1,999125577,"R10 Bangkok Fried Rice",R10,1,0,12.28,0.00,0.00,0,0,1
1165,3,999125,1,999125048,"F08 Thai Popeye's Tempura",F08,1,0,7.10,0.00,0.00,0,0,1
1166,4,999126,2,999126033,"B01 Thai Iced Tea",B01,2,0,7.29,0.00,0.00,0,0,1
1167,4,999126,2,999126034,"B02 Thai Iced Coffee",B02,2,0,7.29,0.00,0.00,0,0,1
1168,4,999126,2,999126035,"B03 Thai Iced Green Tea",B03,2,0,7.29,0.00,0.00,0,0,1
1169,4,999126,2,999126036,"B04 Thai Iced Lemon Tea",B04,2,0,7.29,0.00,0.00,0,0,1
1170,2,999126,2,999126063,"R02 Kra Pow Chicken Rice",R02,2,0,11.10,0.00,0.00,0,0,1
1171,2,999126,2,999126577,"R10 Bangkok Fried Rice",R10,2,0,11.75,0.00,0.00,0,0,1
1172,3,999126,1,999126079,"CB13 ICED MOCKACINO",CB1,1,0,8.47,0.00,0.00,0,1,1
1173,76,999127,3,999127001,"A05 Black Forest",A05,3,0,2.00,0.00,0.00,0,1,7
1174,76,999127,3,999127007,"A07 Italian W"it'e",A07,3,0,2.00,0.00,0.00,0,1,7
1175,80,999127,2,999127031,"DS01 banab oat",DS0,2,0,2.00,0.00,0.00,0,0,7
1176,76,999127,2,999127001,"A05 Black Forest",A05,2,0,2.00,0.00,0.00,0,1,7
1177,76,999127,2,999127007,"A07 Italian W"it'e",A07,2,0,2.00,0.00,0.00,0,1,7
1178,76,999127,2,999127001,"A05 Black Forest",A05,2,0,2.00,0.00,0.00,0,1,7
1179,76,999127,2,999127007,"A07 Italian W"it'e",A07,2,0,2.00,0.00,0.00,0,1,7
1180,76,999127,2,999127001,"A05 Black Forest",A05,2,0,2.00,0.00,0.00,0,0,7
1181,76,999127,2,999127007,"A07 Italian W"it'e",A07,2,0,2.00,0.00,0.00,0,0,7
1182,24,999128,2,999128016,"B01 Cha Yen",B01,2,0,5.00,0.00,0.00,0,0,7
1183,24,999128,2,999128019,"D01 Test Drink",D01,2,0,5.00,2.00,0.00,0,0,7
1184,76,999128,1,999128001,"A05 Black Forest",A05,1,0,5.00,0.00,0.00,0,0,7
1185,76,999128,1,999128007,"A07 Italian W"it'e",A07,1,0,5.00,0.00,0.00,0,0,7
1186,80,999128,1,999128031,"DS01 banab oat",DS0,1,0,5.00,0.00,0.00,0,0,7
1187,79,999128,2,999128028,"A08 Claypot Chicken",A08,2,0,5.00,0.00,0.00,0,0,7
1188,79,999128,2,999128013,"R01 Fried Rice",R01,2,0,5.00,0.00,0.00,0,0,7
1189,79,999128,2,999128025,"RC08 Roast Eggyolk Chicken  Rice",RC0,2,0,5.00,5.00,0.00,0,0,7
1190,76,999129,2,999129001,"A05 Black Forest",A05,2,0,5.00,0.00,0.00,0,1,7
1191,76,999129,2,999129008,"A07 Italian W"it'e",A07,2,0,5.00,0.00,0.00,0,1,7
1192,80,999129,1,999129032,"DS01 banab oat",DS0,1,0,5.00,0.00,0.00,0,0,7
1193,76,999129,2,999129001,"A05 Black Forest",A05,2,0,5.00,0.00,0.00,0,0,7
1194,76,999129,2,999129007,"A07 Italian W"it'e",A07,2,0,5.00,0.00,0.00,0,0,7
1195,4,999130,2,999130033,"B01 Thai Iced Tea",B01,2,0,7.62,0.00,0.00,0,0,1
1196,4,999130,2,999130034,"B02 Thai Iced Coffee",B02,2,0,7.62,0.00,0.00,0,0,1
1197,4,999130,2,999130035,"B03 Thai Iced Green Tea",B03,2,0,7.62,0.00,0.00,0,0,1
1198,4,999130,2,999130036,"B04 Thai Iced Lemon Tea",B04,2,0,7.62,0.00,0.00,0,0,1
1199,2,999130,2,999130063,"R02 Kra Pow Chicken Rice",R02,2,0,11.62,0.00,0.00,0,0,1
1200,2,999130,2,999130577,"R10 Bangkok Fried Rice",R10,2,0,12.28,0.00,0.00,0,0,1
1201,3,999130,1,999130052,"F12 Sangkaya Steamed Bread",F12,1,0,6.76,0.00,0.00,0,0,1
1202,4,999131,2,999131033,"B01 Thai Iced Tea",B01,2,0,7.62,0.00,0.00,0,0,1
1203,4,999131,2,999131034,"B02 Thai Iced Coffee",B02,2,0,7.62,0.00,0.00,0,0,1
1204,4,999131,2,999131035,"B03 Thai Iced Green Tea",B03,2,0,7.62,0.00,0.00,0,0,1
1205,4,999131,2,999131036,"B04 Thai Iced Lemon Tea",B04,2,0,7.62,0.00,0.00,0,0,1
1206,2,999131,2,999131063,"R02 Kra Pow Chicken Rice",R02,2,0,11.62,0.00,0.00,0,0,1
1207,2,999131,2,999131577,"R10 Bangkok Fried Rice",R10,2,0,12.28,0.00,0.00,0,0,1
1208,3,999131,1,999131052,"F12 Sangkaya Steamed Bread",F12,1,0,6.76,0.00,0.00,0,0,1
1209,4,999132,2,999132033,"B01 Thai Iced Tea",B01,2,0,7.62,0.00,0.00,0,0,1
1210,4,999132,2,999132034,"B02 Thai Iced Coffee",B02,2,0,7.62,0.00,0.00,0,0,1
1211,4,999132,2,999132035,"B03 Thai Iced Green Tea",B03,2,0,7.62,0.00,0.00,0,0,1
1212,4,999132,2,999132036,"B04 Thai Iced Lemon Tea",B04,2,0,7.62,0.00,0.00,0,0,1
1213,2,999132,2,999132063,"R02 Kra Pow Chicken Rice",R02,2,0,12.28,0.00,0.00,0,0,1
1214,2,999132,2,999132577,"R10 Bangkok Fried Rice",R10,2,0,11.62,0.00,0.00,0,0,1
1215,3,999132,1,999132048,"F08 Thai Popeye's Tempura",F08,1,0,6.76,0.00,0.00,0,0,1
1216,4,999133,2,999133033,"B01 Thai Iced Tea",B01,2,0,7.29,0.00,0.00,0,0,1
1217,4,999133,2,999133034,"B02 Thai Iced Coffee",B02,2,0,7.29,0.00,0.00,0,0,1
1218,4,999133,2,999133035,"B03 Thai Iced Green Tea",B03,2,0,7.29,0.00,0.00,0,0,1
1219,4,999133,2,999133036,"B04 Thai Iced Lemon Tea",B04,2,0,7.29,0.00,0.00,0,0,1
1220,2,999133,2,999133063,"R02 Kra Pow Chicken Rice",R02,2,0,11.10,0.00,0.00,0,0,1
1221,2,999133,2,999133577,"R10 Bangkok Fried Rice",R10,2,0,11.75,0.00,0.00,0,0,1
1222,3,999133,1,999133079,"F16 Tasty Chicken Wing (5pcs)",F16,1,0,8.47,0.00,0.00,0,0,1
1223,4,999287,3,999287033,"B01 Thai Iced Tea",B01,3,0,7.43,0.00,0.00,0,0,1
1224,4,999287,3,999287034,"B02 Thai Iced Coffee",B02,3,0,7.43,0.00,0.00,0,0,1
1225,4,999287,3,999287035,"B03 Thai Iced Green Tea",B03,3,0,7.43,0.00,0.00,0,0,1
1226,4,999287,3,999287036,"B04 Thai Iced Lemon Tea",B04,3,0,7.43,0.00,0.00,0,0,1
1227,1,999287,10,999287054,"N01 P. Beef Thai Rice Noodle",N01,10,0,1.77,0.00,0.00,0,0,1
1228,1,999287,10,999287056,"N03 P. Chick Thai Rice Noodle",N03,10,0,1.77,0.00,0.00,0,0,1
1229,1,999287,10,999287072,"N09 P. Beef Springy Noodle",N09,10,0,1.77,0.00,0.00,0,0,1
1230,1,999287,10,999287074,"N11 P. Chick Springy  Noodle",N11,10,0,1.77,0.00,0.00,0,0,1
1231,1,999287,10,999287581,"N37 Kuey Chap Chicken Rice Noodle",N37,10,0,1.77,0.00,0.00,0,0,1
1232,1,999287,10,999287582,"N38 Kuey Chap Chicken Springy Noodle",N38,10,0,1.77,0.00,0.00,0,0,1
1233,1,999287,10,999287583,"N39 Khao Soi Chicken Rice Noodle",N39,10,0,1.77,0.00,0.00,0,0,1
1234,1,999287,10,999287584,"N40 Khao Soi Chicken Springy Noodle",N40,10,0,1.77,0.00,0.00,0,0,1
1235,1,999287,10,999287585,"N41 Clear T. Chicken Rice Noodle",N41,10,0,1.77,0.00,0.00,0,0,1
1236,1,999287,10,999287586,"N42 Clear T. Chicken Springy Noodle",N42,10,0,1.77,0.00,0.00,0,0,1
1237,1,999287,10,999287587,"N43 Kuey Chap Beef Rice Noodle",N43,10,0,1.77,0.00,0.00,0,0,1
1238,1,999287,10,999287588,"N44 Kuey Chap Beef Springy Noodle",N44,10,0,1.77,0.00,0.00,0,0,1
1239,1,999287,10,999287589,"N45 Clear T. Beef Rice Noodle",N45,10,0,1.77,0.00,0.00,0,0,1
1240,1,999287,10,999287590,"N46 Clear T. Beef Springy Noodle",N46,10,0,1.77,0.00,0.00,0,0,1
1241,1,999287,10,999287615,"N47 Khao Soi Beef Rice Noodle",N47,10,0,1.77,0.00,0.00,0,0,1
1242,1,999287,10,999287616,"N48 Khao Soi Beef Springy Noodle",N48,10,0,1.77,0.00,0.00,0,0,1
1243,1,999287,10,999287624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,10,0,1.77,0.00,0.00,0,0,1
1244,1,999287,10,999287627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,10,0,1.77,0.00,0.00,0,0,1
1245,1,999287,10,999287630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,10,0,1.77,0.00,0.00,0,0,1
1246,1,999287,10,999287633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,10,0,1.77,0.00,0.00,0,0,1
1247,2,999287,1,999287063,"R02 Kra Pow Chicken Rice",R02,1,0,11.26,0.00,0.00,0,0,1
1248,3,999287,1,999287079,"F16 Tasty Chicken Wing (5pcs)",F16,1,0,8.65,0.00,0.00,0,0,1
1249,4,999288,2,999288033,"B01 Thai Iced Tea",B01,2,0,6.61,0.00,0.00,0,0,1
1250,4,999288,2,999288034,"B02 Thai Iced Coffee",B02,2,0,6.61,0.00,0.00,0,0,1
1251,4,999288,2,999288035,"B03 Thai Iced Green Tea",B03,2,0,6.61,0.00,0.00,0,0,1
1252,4,999288,2,999288036,"B04 Thai Iced Lemon Tea",B04,2,0,6.61,0.00,0.00,0,0,1
1253,1,999288,5,999288054,"N01 P. Beef Thai Rice Noodle",N01,5,0,1.57,0.00,0.00,0,0,1
1254,1,999288,5,999288056,"N03 P. Chick Thai Rice Noodle",N03,5,0,1.57,0.00,0.00,0,0,1
1255,1,999288,5,999288072,"N09 P. Beef Springy Noodle",N09,5,0,1.57,0.00,0.00,0,0,1
1256,1,999288,5,999288074,"N11 P. Chick Springy  Noodle",N11,5,0,1.57,0.00,0.00,0,0,1
1257,1,999288,5,999288581,"N37 Kuey Chap Chicken Rice Noodle",N37,5,0,1.57,0.00,0.00,0,0,1
1258,1,999288,5,999288582,"N38 Kuey Chap Chicken Springy Noodle",N38,5,0,1.57,0.00,0.00,0,0,1
1259,1,999288,5,999288583,"N39 Khao Soi Chicken Rice Noodle",N39,5,0,1.57,0.00,0.00,0,0,1
1260,1,999288,5,999288584,"N40 Khao Soi Chicken Springy Noodle",N40,5,0,1.57,0.00,0.00,0,0,1
1261,1,999288,5,999288585,"N41 Clear T. Chicken Rice Noodle",N41,5,0,1.57,0.00,0.00,0,0,1
1262,1,999288,5,999288586,"N42 Clear T. Chicken Springy Noodle",N42,5,0,1.57,0.00,0.00,0,0,1
1263,1,999288,5,999288587,"N43 Kuey Chap Beef Rice Noodle",N43,5,0,1.57,0.00,0.00,0,0,1
1264,1,999288,5,999288588,"N44 Kuey Chap Beef Springy Noodle",N44,5,0,1.57,0.00,0.00,0,0,1
1265,1,999288,5,999288589,"N45 Clear T. Beef Rice Noodle",N45,5,0,1.57,0.00,0.00,0,0,1
1266,1,999288,5,999288590,"N46 Clear T. Beef Springy Noodle",N46,5,0,1.57,0.00,0.00,0,0,1
1267,1,999288,5,999288615,"N47 Khao Soi Beef Rice Noodle",N47,5,0,1.57,0.00,0.00,0,0,1
1268,1,999288,5,999288616,"N48 Khao Soi Beef Springy Noodle",N48,5,0,1.57,0.00,0.00,0,0,1
1269,1,999288,5,999288624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,5,0,1.57,0.00,0.00,0,0,1
1270,1,999288,5,999288627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,5,0,1.57,0.00,0.00,0,0,1
1271,1,999288,5,999288630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,5,0,1.57,0.00,0.00,0,0,1
1272,1,999288,5,999288633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,5,0,1.57,0.00,0.00,0,0,1
1273,2,999288,1,999288063,"R02 Kra Pow Chicken Rice",R02,1,0,10.07,0.00,0.00,0,0,1
1274,3,999288,1,999288052,"F12 Sangkaya Steamed Bread",F12,1,0,5.86,0.00,0.00,0,0,1
1275,1,999289,6,999289054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.58,0.00,0.00,0,0,1
1276,1,999289,6,999289056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.58,0.00,0.00,0,0,1
1277,1,999289,6,999289072,"N09 P. Beef Springy Noodle",N09,6,0,1.58,0.00,0.00,0,0,1
1278,1,999289,6,999289074,"N11 P. Chick Springy  Noodle",N11,6,0,1.58,0.00,0.00,0,0,1
1279,1,999289,6,999289094,"N14 D. Beef Thai Rice Noodle",N14,6,0,1.58,0.00,0.00,0,0,1
1280,1,999289,6,999289096,"N16 D. Chick Thai Rice Noodle",N16,6,0,1.58,0.00,0.00,0,0,1
1281,1,999289,6,999289490,"N22 D. Beef Thai Springgy Noodle",N22,6,0,1.58,0.00,0.00,0,0,1
1282,1,999289,6,999289500,"N24 D. Chick Thai Springgy Noodle",N24,6,0,1.58,0.00,0.00,0,0,1
1283,1,999289,6,999289581,"N37 Kuey Chap Chicken Rice Noodle",N37,6,0,1.58,0.00,0.00,0,0,1
1284,1,999289,6,999289582,"N38 Kuey Chap Chicken Springy Noodle",N38,6,0,1.58,0.00,0.00,0,0,1
1285,1,999289,6,999289585,"N41 Clear T. Chicken Rice Noodle",N41,6,0,1.58,0.00,0.00,0,0,1
1286,1,999289,6,999289586,"N42 Clear T. Chicken Springy Noodle",N42,6,0,1.58,0.00,0.00,0,0,1
1287,1,999289,6,999289587,"N43 Kuey Chap Beef Rice Noodle",N43,6,0,1.58,0.00,0.00,0,0,1
1288,1,999289,6,999289588,"N44 Kuey Chap Beef Springy Noodle",N44,6,0,1.58,0.00,0.00,0,0,1
1289,1,999289,6,999289589,"N45 Clear T. Beef Rice Noodle",N45,6,0,1.58,0.00,0.00,0,0,1
1290,1,999289,6,999289590,"N46 Clear T. Beef Springy Noodle",N46,6,0,1.58,0.00,0.00,0,0,1
1291,1,999289,6,999289617,"Y17 Dry T. Beef Thai R. Noodle",Y17,6,0,1.58,0.00,0.00,0,0,1
1292,1,999289,6,999289618,"Y18 Dry T. Beef Springy Noodle",Y18,6,0,1.58,0.00,0.00,0,0,1
1293,1,999289,6,999289619,"Y19 Dry T. Chicken Thai R. Noodle",Y19,6,0,1.58,0.00,0.00,0,0,1
1294,1,999289,6,999289620,"Y20 Dry T. Chicken Springy Noodle",Y20,6,0,1.58,0.00,0.00,0,0,1
1295,1,999289,6,999289624,"Y22 SUKI SOUP RICE BEEF NOODLE ",Y22,6,0,1.58,0.00,0.00,0,0,1
1296,1,999289,6,999289627,"Y23 SUKI SOUP BEEF SPRINGY NOODLE",Y23,6,0,1.58,0.00,0.00,0,0,1
1297,1,999289,6,999289630,"Y24 SUKI SOUP CHICK RICE NOODLE",Y24,6,0,1.58,0.00,0.00,0,0,1
1298,1,999289,6,999289633,"Y25 SUKI SOUP CHICK SPRINGY NOODLE",Y25,6,0,1.58,0.00,0.00,0,0,1
1299,1,999289,6,999289369,"A01 Fried Wanton Skin ",A01,6,0,1.58,0.00,0.00,0,0,1
1300,1,999289,6,999289374,"A02 Fried Chicken Skin ",A02,6,0,1.58,0.00,0.00,0,0,1
1301,1,999291,13,999291054,"N01 P. Beef Thai Rice Noodle",N01,13,0,1.46,0.00,0.00,0,0,1
1302,1,999291,13,999291056,"N03 P. Chick Thai Rice Noodle",N03,13,0,1.46,0.00,0.00,0,0,1
1303,1,999291,13,999291072,"N09 P. Beef Springy Noodle",N09,13,0,1.46,0.00,0.00,0,0,1
1304,1,999291,13,999291074,"N11 P. Chick Springy  Noodle",N11,13,0,1.46,0.00,0.00,0,0,1
1305,1,999291,13,999291094,"N14 D. Beef Thai Rice Noodle",N14,13,0,1.46,0.00,0.00,0,0,1
1306,1,999291,13,999291096,"N16 D. Chick Thai Rice Noodle",N16,13,0,1.46,0.00,0.00,0,0,1
1307,1,999291,13,999291490,"N22 D. Beef Thai Springgy Noodle",N22,13,0,1.46,0.00,0.00,0,0,1
1308,1,999291,13,999291500,"N24 D. Chick Thai Springgy Noodle",N24,13,0,1.46,0.00,0.00,0,0,1
1309,1,999291,13,999291581,"N37 Kuey Chap Chicken Rice Noodle",N37,13,0,1.46,0.00,0.00,0,0,1
1310,1,999292,13,999292054,"N01 P. Beef Thai Rice Noodle",N01,13,0,1.46,0.00,0.00,0,0,1
1311,1,999291,13,999291582,"N38 Kuey Chap Chicken Springy Noodle",N38,13,0,1.46,0.00,0.00,0,0,1
1312,1,999292,13,999292056,"N03 P. Chick Thai Rice Noodle",N03,13,0,1.46,0.00,0.00,0,0,1
1313,1,999291,13,999291585,"N41 Clear T. Chicken Rice Noodle",N41,13,0,1.46,0.00,0.00,0,0,1
1314,1,999292,13,999292072,"N09 P. Beef Springy Noodle",N09,13,0,1.46,0.00,0.00,0,0,1
1315,1,999291,13,999291587,"N43 Kuey Chap Beef Rice Noodle",N43,13,0,1.46,0.00,0.00,0,0,1
1316,1,999292,13,999292074,"N11 P. Chick Springy  Noodle",N11,13,0,1.46,0.00,0.00,0,0,1
1317,1,999292,13,999292094,"N14 D. Beef Thai Rice Noodle",N14,13,0,1.46,0.00,0.00,0,0,1
1318,1,999292,13,999292096,"N16 D. Chick Thai Rice Noodle",N16,13,0,1.46,0.00,0.00,0,0,1
1319,1,999292,13,999292490,"N22 D. Beef Thai Springgy Noodle",N22,13,0,1.46,0.00,0.00,0,0,1
1320,1,999292,13,999292500,"N24 D. Chick Thai Springgy Noodle",N24,13,0,1.46,0.00,0.00,0,0,1
1321,1,999291,13,999291588,"N44 Kuey Chap Beef Springy Noodle",N44,13,0,1.46,0.00,0.00,0,0,1
1322,1,999292,13,999292581,"N37 Kuey Chap Chicken Rice Noodle",N37,13,0,1.46,0.00,0.00,0,0,1
1323,1,999291,13,999291589,"N45 Clear T. Beef Rice Noodle",N45,13,0,1.46,0.00,0.00,0,0,1
1324,1,999292,13,999292582,"N38 Kuey Chap Chicken Springy Noodle",N38,13,0,1.46,0.00,0.00,0,0,1
1325,1,999291,13,999291590,"N46 Clear T. Beef Springy Noodle",N46,13,0,1.46,0.00,0.00,0,0,1
1326,1,999291,13,999291617,"Y17 Dry T. Beef Thai R. Noodle",Y17,13,0,1.46,0.00,0.00,0,0,1
